11,26.678,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,27.25,28.717,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,29.28,25.039,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,25.72,21.395,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,21.66,-0.012,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.87,0.446,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,-1.134,1.72,-4.88,-1.6,-22,-18.2,-15.4,-3.8,-6,5,9.2,11.4,11.6,6.6,0.4,20,20.6,16.4,13.2,17,19.2,26.8,31,35,38.6,37,35.6,27,7.88,10.2,-4.2,0.1,2.9,10.2,15.4,20.4,24.8,27.6,28.1,24.2,14,47.71,76.8,67,24.4,5.5,66.3,29,33.6,1.5,28.2,0.8,3,169.4,1299,36.95,45.4,3
4,27.712,27.7,27.83,27.49,27.1,26.79,26.71,26.67,26.63,26.52,26.12,26.16,26.89,28.565,28.41,28.7,28.83,28.71,28.76,28.81,28.85,28.68,28.53,28.15,28.23,28.44,27.566,27.43,26.88,26.01,25.35,24.76,24.75,24.97,25.06,25.26,25.43,25.98,27.09,25.456,24.63,23.45,21.65,20.63,20.31,20.28,20.6,21.58,22.83,24.71,25.74,26.26,0.28,0.6,0.58,0.83,0.7,1.12,0.38,-0.88,0.81,0.79,-0.17,1.07,0.44,0.3032,0.322,0.494,0.549,-0.011,0.154,-0.461,0.263,2.029,1.475,-0.969,0.044,1.206,3.61,-3.04,-2.2,3.4,8.2,10,9,6.2,-0.6,-2.6,-12,-12,-19.4,-7.6,23.12,25.4,26,30,33.4,30,33.8,26.8,19.8,14.4,10.6,13.4,17.4,9.92,10.2,13.7,18.5,19.5,18.3,18.8,10.4,6.9,-1.3,-0.2,-0.8,6.2,53.66,54.2,50.4,18.9,0.7,3.4,4.3,18,68.6,43.8,12.6,22.6,51.8,1650,38.151389,48.070833,3
11,26.678,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,27.25,28.717,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,29.28,25.039,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,25.72,21.395,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,21.66,-0.012,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.87,0.446,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,-1.134,3.87,-9.96,-3.6,-25.2,-23.4,-27,-12,-18.2,1.6,3.8,5.6,5.4,4,0,20.6,19.6,17.4,13.6,17.2,20.6,26.4,30.6,37.8,30.6,36.8,30.4,23.6,4.89,5.9,-7.6,-3.6,-2.4,4.5,9.2,15.2,16.9,18.8,19.9,15.7,8.8,28.06,26.8,30.2,4.2,11,5.6,36.7,24.2,18.7,3.9,0.2,16.5,85.3,4315,38.325556,48.424167,3
10,26.733,26.67,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,28.81,28.85,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,25.018,24.97,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,20.748,20.6,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,-0.447,-0.88,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.1913,0.263,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,3.125,0.875,-2.2,-1.6,-21.8,-17.6,-15.6,-4.2,-17.8,5,10.2,12.3,12,8.2,30.625,32.2,21,17.8,12.6,16.4,21,28.6,34.4,40.1,41.9,39.6,36.8,16.0375,14.5,9.5,-4.5,-0.5,1.6,9,14.5,21.4,25.8,27.9,29.2,24.3,22.8625,9.5,44,39.3,12,18.1,74.8,49.3,56.1,9.2,26.8,0,10.2,1500,39.606944,48.061111,3
5,27.868,27.83,27.49,27.1,26.79,26.71,26.67,26.63,26.52,26.12,26.16,26.89,27.71,28.868,28.7,28.83,28.71,28.76,28.81,28.85,28.68,28.53,28.15,28.23,28.44,28.91,27.214,26.88,26.01,25.35,24.76,24.75,24.97,25.06,25.26,25.43,25.98,27.09,27.65,24.301,23.45,21.65,20.63,20.31,20.28,20.6,21.58,22.83,24.71,25.74,26.26,25.56,-0.272,0.58,0.83,0.7,1.12,0.38,-0.88,0.81,0.79,-0.17,1.07,0.44,0.19,-0.011,0.494,0.549,-0.011,0.154,-0.461,0.263,2.029,1.475,-0.969,0.044,1.206,0.972,3.677777778,7.8,8.4,12.8,16.2,15.4,11.2,3.2,2.2,-5.8,-6.8,-13.4,-3.2,-1.6,28.42222222,27.2,32.8,33.6,30.4,31.6,33.2,22.6,19.4,15,21.2,23.4,25,18.66666667,19.3,24,25.4,24,20.6,13.6,10.4,2.6,3.8,2.9,8.8,14,44.81111111,51.9,40.2,2.4,5.3,46.1,34.1,16.4,37,2,16.6,26.5,23.1,1023,39,47.95,3
5,27.868,27.83,27.49,27.1,26.79,26.71,26.67,26.63,26.52,26.12,26.16,26.89,27.71,28.868,28.7,28.83,28.71,28.76,28.81,28.85,28.68,28.53,28.15,28.23,28.44,28.91,27.214,26.88,26.01,25.35,24.76,24.75,24.97,25.06,25.26,25.43,25.98,27.09,27.65,24.301,23.45,21.65,20.63,20.31,20.28,20.6,21.58,22.83,24.71,25.74,26.26,25.56,-0.272,0.58,0.83,0.7,1.12,0.38,-0.88,0.81,0.79,-0.17,1.07,0.44,0.19,-0.011,0.494,0.549,-0.011,0.154,-0.461,0.263,2.029,1.475,-0.969,0.044,1.206,0.972,5.916666667,4.1,3,9,11.6,9.6,6.6,0.2,-2,-12,-11.2,-17.4,-6.7,-11.2,26.16666667,24.4,28.4,32.6,26.4,31,29,19,16.2,12,14.8,18.4,25.8,14.56666667,14,18.1,19.1,17.9,17.2,10.1,7.5,-0.9,0.3,0.5,6.2,11.5,42.66666667,38.3,26.8,1.6,10,4.4,28.5,20.2,24.2,0.3,13.5,25.5,18.6,1700,38.383333,48.516667,3
10,26.733,26.67,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,28.81,28.85,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,25.018,24.97,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,20.748,20.6,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,-0.447,-0.88,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.1913,0.263,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,2.03,9.58,7.2,5,-0.8,-1,-6.8,1.4,-1.2,13,15.4,17.4,17.4,14.8,34.7,38.2,24.6,24,19.2,21.2,27,34.6,38,43.2,39.2,43.4,36.6,19.93,18.4,13,5.6,7.9,7.1,12.6,18.1,25.7,27.6,28.7,31.1,25.8,16.7,11,44.2,49.2,0.3,7.4,77.6,22.5,17.8,3,20.3,0,1.2,750,36.9225,48.974444,3
11,26.678,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,27.25,28.717,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,29.28,25.039,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,25.72,21.395,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,21.66,-0.012,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.87,0.446,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,-1.134,1.35,3.28,5,-0.8,-1,-6.8,1.4,-1.2,13,15.4,17.4,17.4,14.8,7,24.68,24.6,24,19.2,21.2,27,34.6,38,43.2,39.2,43.4,36.6,29.2,12.84,13,5.6,7.9,7.1,12.6,18.1,25.7,27.6,28.7,31.1,25.8,17.3,30.53,44.2,49.2,0.3,7.4,77.6,22.5,17.8,3,20.3,0,1.2,33.7,750,36.9225,48.974444,3
2,26.588,26.39,26.96,27.7,27.83,27.49,27.1,26.79,26.71,26.67,26.63,26.52,26.12,28.098,28.11,27.96,28.41,28.7,28.83,28.71,28.76,28.81,28.85,28.68,28.53,28.15,26.375,26.03,27.08,27.43,26.88,26.01,25.35,24.76,24.75,24.97,25.06,25.26,25.43,26.185,25.94,26.07,24.63,23.45,21.65,20.63,20.31,20.28,20.6,21.58,22.83,24.71,-0.638,-0.96,-2.09,0.6,0.58,0.83,0.7,1.12,0.38,-0.88,0.81,0.79,-0.17,-0.773,-1.007,-3.185,0.322,0.494,0.549,-0.011,0.154,-0.461,0.263,2.029,1.475,-0.969,4.22,-13.12,-9,-10,-1.6,4,8.6,12.2,12,8,-0.2,0,-13.6,-15.6,10.44,13,20,22,25.6,31.8,38,33.6,32.2,26,15.4,13,6.6,-0.43,2.8,6.6,10.6,13.6,20.6,24.8,22.6,20.8,12.1,5.9,-3.3,-2.9,44.93,12.2,37.1,27.3,47.4,0,2,8.9,0,12.3,73.2,73,13.3,1887,36.151667,48.313611,3
10,26.733,26.67,26.63,26.52,26.12,26.16,26.89,27.71,28.01,27.68,27.28,26.9,27.03,28.81,28.85,28.68,28.53,28.15,28.23,28.44,28.91,29.16,29.05,29.05,29.11,29.24,25.018,24.97,25.06,25.26,25.43,25.98,27.09,27.65,27.67,27.11,26.3,25.41,25.36,20.748,20.6,21.58,22.83,24.71,25.74,26.26,25.56,25.16,24.32,23.12,22.03,21.47,-0.447,-0.88,0.81,0.79,-0.17,1.07,0.44,0.19,-0.8,-0.67,0.21,-2.28,1.72,-0.1913,0.263,2.029,1.475,-0.969,0.044,1.206,0.972,0.464,-0.507,-0.489,-0.372,0.102,2.72,3.42,-1.8,0.2,-11.4,-9.4,-11.8,-0.8,-4.8,9.4,11.8,15.4,16.2,10.2,30.7,31.4,20.6,18.8,13.4,18.6,20.8,27.6,34.4,40.4,42.2,42,38.2,17.4,15.9,9.7,0.5,2.4,2.6,10.6,16.3,22.1,27.3,29.6,30.1,25.8,18.9,5,61.6,37.1,10.9,14.8,63.5,15.6,11.4,1.8,24.6,0,3,1282,36.744444,47.6725,3
